stock_id,date,inst_net,trust_net,foreign_net
069796,2026-07-20,1900000.0,0.0,0.0
2426,2026-07-20,1861559.0,0.0,1825653.0
074193,2026-07-20,1851000.0,0.0,0.0
3714,2026-07-20,1845592.0,0.0,1817362.0
2351,2026-07-20,1830415.0,-49000.0,1955070.0
2347,2026-07-20,1817711.0,-1585780.0,2843570.0
066688,2026-07-20,1736000.0,0.0,0.0
057525,2026-07-20,1717000.0,0.0,0.0
055822,2026-07-20,1709000.0,0.0,0.0
073130,2026-07-20,1647000.0,0.0,0.0
2855,2026-07-20,1633102.0,1745303.0,-112201.0
3715,2026-07-20,1628710.0,-31000.0,1716545.0
6278,2026-07-20,1579107.0,13000.0,1599345.0
074943,2026-07-20,1550000.0,0.0,0.0
2371,2026-07-20,1547636.0,16000.0,1499101.0
6919,2026-07-20,1538916.0,-2000.0,1436685.0
073712,2026-07-20,1528000.0,0.0,0.0
4927,2026-07-20,1515372.0,0.0,1479375.0
066575,2026-07-20,1505000.0,0.0,0.0
2312,2026-07-20,1467511.0,110000.0,1596885.0
067986,2026-07-20,1457000.0,0.0,0.0
1714,2026-07-20,1450682.0,554000.0,1009097.0
071560,2026-07-20,1450000.0,0.0,0.0
2912,2026-07-20,1422730.0,1643000.0,-192017.0
058081,2026-07-20,1422000.0,0.0,0.0
070453,2026-07-20,1386000.0,0.0,0.0
6239,2026-07-20,1382348.0,45204.0,1419191.0
6451,2026-07-20,1358440.0,-5000.0,1353061.0
062593,2026-07-20,1352000.0,0.0,0.0
2464,2026-07-20,1325040.0,0.0,1446276.0
3036,2026-07-20,1312367.0,-1982593.0,3159794.0
057853,2026-07-20,1311000.0,0.0,0.0
065161,2026-07-20,1304000.0,0.0,0.0
068039,2026-07-20,1286000.0,0.0,0.0
075010,2026-07-20,1251000.0,0.0,0.0
2646,2026-07-20,1244649.0,-2000.0,1090300.0
2455,2026-07-20,1224448.0,-63000.0,1359821.0
057757,2026-07-20,1211000.0,0.0,0.0
059759,2026-07-20,1204000.0,0.0,0.0
1711,2026-07-20,1201926.0,0.0,1450099.0
064208,2026-07-20,1200000.0,0.0,0.0
068395,2026-07-20,1199000.0,0.0,0.0
072228,2026-07-20,1198000.0,0.0,0.0
060211,2026-07-20,1197000.0,0.0,0.0
009813,2026-07-20,1175456.0,0.0,773000.0
044775,2026-07-20,1162000.0,0.0,0.0
6209,2026-07-20,1157007.0,0.0,1302653.0
056066,2026-07-20,1142000.0,0.0,0.0
075266,2026-07-20,1134000.0,0.0,0.0
2478,2026-07-20,1118469.0,78000.0,1042400.0
00946,2026-07-20,1112747.0,0.0,-601000.0
072306,2026-07-20,1111000.0,0.0,0.0
066211,2026-07-20,1110000.0,0.0,0.0
066410,2026-07-20,1110000.0,0.0,0.0
00916,2026-07-20,1105961.0,0.0,258000.0
059875,2026-07-20,1103000.0,0.0,0.0
070960,2026-07-20,1092000.0,0.0,0.0
065424,2026-07-20,1079000.0,0.0,0.0
2369,2026-07-20,1076045.0,0.0,1566233.0
6834,2026-07-20,1046849.0,36000.0,1020489.0
061953,2026-07-20,1038000.0,0.0,0.0
069926,2026-07-20,1037000.0,0.0,0.0
3673,2026-07-20,1030735.0,8000.0,1101018.0
070769,2026-07-20,1028000.0,0.0,0.0
074385,2026-07-20,1022000.0,0.0,0.0
8438,2026-07-20,1019152.0,0.0,1012200.0
2454,2026-07-20,1019118.0,2094.0,663357.0
062810,2026-07-20,1016000.0,0.0,0.0
073124,2026-07-20,1008000.0,0.0,0.0
057789,2026-07-20,999000.0,0.0,0.0
075517,2026-07-20,998000.0,0.0,0.0
4906,2026-07-20,996180.0,-50000.0,1056875.0
060525,2026-07-20,996000.0,0.0,0.0
2603,2026-07-20,993729.0,-988263.0,1157175.0
055662,2026-07-20,993000.0,0.0,0.0
063383,2026-07-20,993000.0,0.0,0.0
009802,2026-07-20,991879.0,0.0,1101800.0
1717,2026-07-20,991646.0,-1381.0,1280991.0
072039,2026-07-20,991000.0,0.0,0.0
062649,2026-07-20,989000.0,0.0,0.0
066585,2026-07-20,986000.0,0.0,0.0
1718,2026-07-20,979000.0,175000.0,1153000.0
2441,2026-07-20,976373.0,854000.0,323741.0
009811,2026-07-20,974981.0,0.0,326000.0
071642,2026-07-20,971000.0,0.0,0.0
070235,2026-07-20,961000.0,0.0,0.0
071287,2026-07-20,955000.0,0.0,0.0
073131,2026-07-20,951000.0,0.0,0.0
064721,2026-07-20,949000.0,0.0,0.0
072188,2026-07-20,947000.0,0.0,0.0
066731,2026-07-20,937000.0,0.0,0.0
070455,2026-07-20,936000.0,0.0,0.0
072930,2026-07-20,932000.0,0.0,0.0
066333,2026-07-20,932000.0,0.0,0.0
065944,2026-07-20,930000.0,0.0,0.0
068019,2026-07-20,930000.0,0.0,0.0
065609,2026-07-20,925000.0,0.0,-50000.0
056040,2026-07-20,924000.0,0.0,0.0
056067,2026-07-20,920000.0,0.0,0.0
4764,2026-07-20,900494.0,795000.0,110779.0
073672,2026-07-20,899000.0,0.0,0.0
2633,2026-07-20,890285.0,153000.0,630000.0
062057,2026-07-20,888000.0,0.0,0.0
070793,2026-07-20,887000.0,0.0,0.0
068980,2026-07-20,883000.0,0.0,0.0
00915,2026-07-20,881658.0,0.0,677000.0
066010,2026-07-20,880000.0,0.0,0.0
00954,2026-07-20,876717.0,0.0,1118000.0
2385,2026-07-20,871943.0,-1189518.0,1773424.0
051265,2026-07-20,871000.0,0.0,0.0
070582,2026-07-20,870000.0,0.0,0.0
2483,2026-07-20,861799.0,0.0,857799.0
3189,2026-07-20,853335.0,2219096.0,-660489.0
1597,2026-07-20,838513.0,-9000.0,828154.0
044791,2026-07-20,836000.0,0.0,0.0
3026,2026-07-20,835166.0,37000.0,746360.0
067373,2026-07-20,832000.0,0.0,0.0
061502,2026-07-20,825000.0,0.0,0.0
062752,2026-07-20,822000.0,0.0,0.0
1434,2026-07-20,821493.0,-2000.0,837420.0
070234,2026-07-20,820000.0,0.0,0.0
3450,2026-07-20,816999.0,0.0,759827.0
068106,2026-07-20,812000.0,0.0,0.0
9917,2026-07-20,803393.0,125000.0,664393.0
072670,2026-07-20,799000.0,0.0,0.0
055825,2026-07-20,799000.0,0.0,0.0
070100,2026-07-20,798000.0,0.0,0.0
059293,2026-07-20,798000.0,0.0,0.0
062817,2026-07-20,792000.0,0.0,0.0
