stock_id,equity,year,season
5521,5440165.0,2025,2
5522,44228638.0,2025,2
5525,5118873.0,2025,2
5531,9236211.0,2025,2
5533,9516133.0,2025,2
5534,19559797.0,2025,2
5538,6521215.0,2025,2
5546,1773980.0,2025,2
5607,10506406.0,2025,2
5608,8793323.0,2025,2
5706,1798068.0,2025,2
5871,175640127.0,2025,2
5906,694660.0,2025,2
5907,3935610.0,2025,2
6108,3033228.0,2025,2
6112,4929649.0,2025,2
6115,4535406.0,2025,2
6116,31631050.0,2025,2
6117,1829086.0,2025,2
6120,8879488.0,2025,2
6128,3829260.0,2025,2
6133,1396422.0,2025,2
6136,3514791.0,2025,2
6139,18433646.0,2025,2
6141,1152365.0,2025,2
6142,2882854.0,2025,2
6152,1279911.0,2025,2
6153,9606893.0,2025,2
6155,1531578.0,2025,2
6164,863689.0,2025,2
6165,1441301.0,2025,2
6166,4973897.0,2025,2
6168,3068090.0,2025,2
6176,30917571.0,2025,2
6177,9234291.0,2025,2
6183,2500266.0,2025,2
6184,4455515.0,2025,2
6189,6100382.0,2025,2
6191,19481384.0,2025,2
6192,6897148.0,2025,2
6196,12256939.0,2025,2
6197,4140799.0,2025,2
6201,2605531.0,2025,2
6202,3630639.0,2025,2
6205,2448194.0,2025,2
6206,4753422.0,2025,2
6209,2764237.0,2025,2
6213,18387344.0,2025,2
6214,17606317.0,2025,2
6215,1426738.0,2025,2
6216,1671411.0,2025,2
6224,2104253.0,2025,2
6225,86883.0,2025,2
6226,984406.0,2025,2
6230,5578282.0,2025,2
6235,4350454.0,2025,2
6239,66616693.0,2025,2
6243,773623.0,2025,2
6257,21627487.0,2025,2
6269,23106227.0,2025,2
6271,25687704.0,2025,2
6272,1433526.0,2025,2
6277,4755924.0,2025,2
6278,20225434.0,2025,2
6281,2721531.0,2025,2
6282,21190856.0,2025,2
6283,1724277.0,2025,2
6285,31004079.0,2025,2
6405,2337909.0,2025,2
6409,7421223.0,2025,2
