stock_id,eps,op_income,net_income,revenue,gross_profit,year,season
2360,9.12,4797366.0,3948092.0,11859669.0,7424059.0,2026,1
2362,0.61,338299.0,350861.0,4941226.0,1031961.0,2026,1
2363,0.17,75564.0,87746.0,1050018.0,302351.0,2026,1
2364,0.83,30596.0,44083.0,338915.0,130350.0,2026,1
2365,0.14,17626.0,30622.0,241791.0,94938.0,2026,1
2367,-0.4,-300618.0,-284506.0,3898120.0,224907.0,2026,1
2368,6.87,5184528.0,3483642.0,19312774.0,6722353.0,2026,1
2369,0.1,26360.0,34161.0,1689388.0,122483.0,2026,1
2371,-0.05,433191.0,-77870.0,11487899.0,1888219.0,2026,1
2373,0.72,116157.0,164090.0,2488885.0,1123128.0,2026,1
2374,0.73,241433.0,238075.0,2655782.0,645834.0,2026,1
2375,0.78,86500.0,85259.0,1440450.0,244336.0,2026,1
2376,7.86,7413710.0,5644314.0,105057330.0,12614630.0,2026,1
2377,4.04,3876357.0,3416814.0,56256838.0,8440506.0,2026,1
2379,8.44,4331688.0,4329695.0,36422566.0,18086981.0,2026,1
2380,0.4,57692.0,24668.0,686097.0,264879.0,2026,1
2382,5.5,23024012.0,21306113.0,809221055.0,38697031.0,2026,1
2383,14.9,7128470.0,5338777.0,33067261.0,9729153.0,2026,1
2385,2.0,1726156.0,1657504.0,22871041.0,3693291.0,2026,1
2387,0.49,93693.0,127329.0,4395183.0,511833.0,2026,1
2388,0.08,-514368.0,4647.0,2141087.0,512751.0,2026,1
2390,0.54,-10060.0,104204.0,148356.0,34460.0,2026,1
2392,-0.46,2024943.0,1784643.0,20284345.0,3918165.0,2026,1
2393,0.91,373642.0,416065.0,5039603.0,1246426.0,2026,1
2395,3.85,3728486.0,3318280.0,20385264.0,7979823.0,2026,1
2397,0.76,168760.0,120365.0,3030612.0,754408.0,2026,1
2399,1.48,-38003.0,263140.0,434635.0,71576.0,2026,1
2401,-0.02,136169.0,92626.0,1739082.0,864981.0,2026,1
2402,0.07,80580.0,20613.0,2809995.0,360299.0,2026,1
2404,16.31,3970281.0,3087011.0,20288456.0,4731351.0,2026,1
2405,0.0,-1748.0,374.0,420084.0,188739.0,2026,1
2406,0.27,279611.0,292003.0,2717146.0,521332.0,2026,1
2408,8.41,30111283.0,26058254.0,49086932.0,33325482.0,2026,1
2409,-0.15,-635608.0,-1039450.0,69031355.0,8183487.0,2026,1
2412,1.3,13104526.0,10607722.0,59988435.0,22749747.0,2026,1
2413,0.51,16288.0,65011.0,831399.0,129516.0,2026,1
2414,1.17,256658.0,207780.0,8173355.0,667003.0,2026,1
2415,0.35,68694.0,42554.0,616855.0,153539.0,2026,1
2417,0.28,50739.0,67958.0,893462.0,517997.0,2026,1
2419,0.07,27589.0,41165.0,2075187.0,397627.0,2026,1
2420,1.05,163599.0,159708.0,548082.0,261744.0,2026,1
2421,2.36,788361.0,649037.0,5019470.0,1589335.0,2026,1
2423,1.3,213132.0,188308.0,820800.0,461178.0,2026,1
2424,-0.58,-42088.0,-38820.0,36826.0,-708.0,2026,1
2425,0.62,84.0,4697.0,742329.0,57186.0,2026,1
2426,0.06,16725.0,16634.0,545147.0,107038.0,2026,1
2427,0.28,67436.0,55745.0,1890793.0,357573.0,2026,1
2428,2.21,408603.0,284442.0,2053739.0,697718.0,2026,1
2429,-0.45,-33890.0,-38364.0,109224.0,4632.0,2026,1
2430,0.07,23065.0,8559.0,4297210.0,635926.0,2026,1
2431,-0.2,-27465.0,-22467.0,62551.0,-3989.0,2026,1
2432,0.26,18274.0,16212.0,950969.0,103864.0,2026,1
2433,0.51,93214.0,76691.0,678056.0,236507.0,2026,1
2434,-0.13,-16820.0,-4729.0,10860.0,-2848.0,2026,1
2436,0.7,143273.0,137461.0,1047731.0,351386.0,2026,1
2438,-0.32,-26704.0,-30983.0,170684.0,25635.0,2026,1
2439,1.03,206504.0,384982.0,10970652.0,1297472.0,2026,1
2440,0.14,25317.0,20030.0,1009672.0,59306.0,2026,1
2441,1.4,923616.0,797929.0,4722344.0,1115834.0,2026,1
2442,1.14,721594.0,589118.0,3189806.0,920101.0,2026,1
2444,-0.51,-56175.0,-52111.0,203399.0,1739.0,2026,1
2449,1.87,2771958.0,2286545.0,10191943.0,4050583.0,2026,1
2450,0.25,61806.0,65014.0,8712584.0,842591.0,2026,1
2451,18.93,9785032.0,8122489.0,13628469.0,10410689.0,2026,1
2453,0.9,108424.0,89302.0,1583059.0,391288.0,2026,1
2454,15.17,22890845.0,24376384.0,149150510.0,69055353.0,2026,1
2455,1.06,226651.0,195085.0,959310.0,365431.0,2026,1
2457,-0.34,-136133.0,-145040.0,2095359.0,443813.0,2026,1
2458,2.46,778771.0,675874.0,3224766.0,1535871.0,2026,1
2459,1.41,186277.0,149276.0,1246416.0,380276.0,2026,1
2460,0.11,36172.0,18941.0,1130635.0,129255.0,2026,1
2461,0.3,98193.0,42147.0,1366993.0,363766.0,2026,1
2462,0.01,-21408.0,1340.0,964560.0,83915.0,2026,1
2464,0.24,41838.0,49482.0,1864911.0,348125.0,2026,1
2465,1.15,92107.0,107791.0,1569188.0,167121.0,2026,1
2466,0.03,-51413.0,5218.0,158640.0,11405.0,2026,1
2467,3.06,551124.0,482406.0,2261506.0,1118836.0,2026,1
2468,0.3,21895.0,21302.0,628511.0,67427.0,2026,1
2471,0.49,5770.0,23238.0,232263.0,72323.0,2026,1
2472,1.6,549622.0,398183.0,2943086.0,883334.0,2026,1
2474,2.63,243428.0,1535534.0,3773945.0,1086984.0,2026,1
2476,1.14,386545.0,275660.0,2167648.0,648571.0,2026,1
2477,0.11,7862.0,18154.0,506123.0,134705.0,2026,1
2478,1.14,186036.0,162517.0,1419768.0,355098.0,2026,1
2480,2.63,300400.0,279505.0,2420984.0,568028.0,2026,1
2481,0.75,222307.0,309301.0,3421155.0,1119956.0,2026,1
2482,-0.23,-36423.0,-18012.0,113886.0,43549.0,2026,1
2483,0.15,-1427.0,16613.0,480525.0,63554.0,2026,1
2484,0.33,38190.0,51832.0,558493.0,124006.0,2026,1
